player_tm_id,player_name,profile_url,dob,age,height_cm,nationality,second_nationality,detailed_position,strong_foot,current_club,scrape_status
295630,Dimitrios Giannoulis,https://www.transfermarkt.com/dimitrios-giannoulis/profil/spieler/295630,17/10/1995 (30),Vassilis ...,178,Greece,,Defender - Left-Back,left,FC Augsburg,ok
288429,Mads Pedersen,https://www.transfermarkt.com/mads-pedersen/profil/spieler/288429,01/09/1996 (29),Nordic Sky,178,Denmark,,Defender - Left-Back,left,FC Augsburg,ok
960444,Oliver Sorg,https://www.transfermarkt.com/oliver-sorg/profil/spieler/960444,31/07/2007 (18),Gersh,176,Austria,,Defender - Left-Back,left,FC Augsburg II (#30),ok
193900,Marius Wolf,https://www.transfermarkt.com/marius-wolf/profil/spieler/193900,27/05/1995 (31),ROGON,188,Germany,,Defender - Right-Back,right,FC Augsburg,ok
374954,Kristijan Jakic,https://www.transfermarkt.com/kristijan-jakic/profil/spieler/374954,14/05/1997 (29),LIAN Sports Group,184,Croatia,,Midfield - Defensive Midfield,right,FC Augsburg,ok
264960,Robin Fellhauer,https://www.transfermarkt.com/robin-fellhauer/profil/spieler/264960,21/01/1998 (28),Funke ...,182,Germany,,Midfield - Defensive Midfield,right,FC Augsburg,ok
342039,Yannik Keitel,https://www.transfermarkt.com/yannik-keitel/profil/spieler/342039,15/02/2000 (26),peak,186,Germany,,Midfield - Defensive Midfield,both,FC Augsburg,ok
730486,Mahmut Kücüksahin,https://www.transfermarkt.com/mahmut-kucuksahin/profil/spieler/730486,07/04/2004 (22),MvK Sports,182,"Türkiye
  Germany",,Midfield - Defensive Midfield,right,FC Augsburg II (#15),ok
536508,Han-Noah Massengo,https://www.transfermarkt.com/han-noah-massengo/profil/spieler/536508,07/07/2001 (24),Classico,178,"France
  Congo",,Midfield - Central Midfield,right,FC Augsburg,ok
280575,Elvis Rexhbecaj,https://www.transfermarkt.com/elvis-rexhbecaj/profil/spieler/280575,01/11/1997 (28),Footuro AG,182,"Kosovo
  Germany",,Midfield - Central Midfield,left,FC Augsburg,ok
384593,Alexis Claude-Maurice,https://www.transfermarkt.com/alexis-claude-maurice/profil/spieler/384593,06/06/1998 (27),Sport Cover,176,"France
  Guadeloupe",,Midfield - Attacking Midfield,right,FC Augsburg,ok
507341,Fabian Rieder,https://www.transfermarkt.com/fabian-rieder/profil/spieler/507341,16/02/2002 (24),THE·TEAM,179,Switzerland,,Midfield - Attacking Midfield,left,FC Augsburg,ok
777005,Mert Kömür,https://www.transfermarkt.com/mert-komur/profil/spieler/777005,17/07/2005 (20),DWMA,184,"Germany
  Türkiye",,Midfield - Attacking Midfield,both,FC Augsburg,ok
654234,Anton Kade,https://www.transfermarkt.com/anton-kade/profil/spieler/654234,17/01/2004 (22),Lucky 13,185,Germany,,Midfield - Attacking Midfield,right,FC Augsburg,ok
810096,Ismaël Gharbi,https://www.transfermarkt.com/ismael-gharbi/profil/spieler/810096,10/04/2004 (22),Horizon,173,"Tunisia
  Spain",,Attack - Left Winger,right,FC Augsburg,ok
726701,Rodrigo Ribeiro,https://www.transfermarkt.com/rodrigo-ribeiro/profil/spieler/726701,28/04/2005 (21),Gestifute,186,Portugal,,Attack - Centre-Forward,right,FC Augsburg,ok
1309324,Uchenna Ogundu,https://www.transfermarkt.com/uchenna-ogundu/profil/spieler/1309324,12/05/2006 (20),Elite Project Group ...,180,Nigeria,,Attack - Centre-Forward,right,FC Augsburg,ok
120205,Michael Gregoritsch,https://www.transfermarkt.com/michael-gregoritsch/profil/spieler/120205,18/04/1994 (32),Gersh,193,Austria,,Attack - Centre-Forward,left,FC Augsburg,ok
675565,Thomas Kastanaras,https://www.transfermarkt.com/thomas-kastanaras/profil/spieler/675565,09/01/2003 (23),THE·TEAM,186,"Germany
  Greece",,Attack - Centre-Forward,,FC Augsburg II (#31),ok
107775,Frederik Rönnow,https://www.transfermarkt.com/frederik-ronnow/profil/spieler/107775,04/08/1992 (33),BTAM,188,Denmark,,Goalkeeper,right,1.FC Union Berlin,ok
386685,Matheo Raab,https://www.transfermarkt.com/matheo-raab/profil/spieler/386685,18/12/1998 (27),Soccer and more,186,Germany,,Goalkeeper,right,1.FC Union Berlin,ok
161057,Carl Klaus,https://www.transfermarkt.com/carl-klaus/profil/spieler/161057,16/01/1994 (32),Haspel ...,189,Germany,,Goalkeeper,right,1.FC Union Berlin,ok
597432,Leopold Querfeld,https://www.transfermarkt.com/leopold-querfeld/profil/spieler/597432,20/12/2003 (22),ROOF,190,Austria,,Defender - Centre-Back,right,1.FC Union Berlin,ok
387047,Danilho Doekhi,https://www.transfermarkt.com/danilho-doekhi/profil/spieler/387047,30/06/1998 (27),THE·TEAM,190,"Netherlands
  Suriname",,Defender - Centre-Back,right,1.FC Union Berlin,ok
357156,Diogo Leite,https://www.transfermarkt.com/diogo-leite/profil/spieler/357156,23/01/1999 (27),,190,Portugal,,Defender - Centre-Back,left,1.FC Union Berlin,ok
371141,Stanley Nsoki,https://www.transfermarkt.com/stanley-nsoki/profil/spieler/371141,09/04/1999 (27),Unique Sports Group,184,"France
  DR Congo",,Defender - Centre-Back,left,1.FC Union Berlin,ok
798043,Tom Rothe,https://www.transfermarkt.com/tom-rothe/profil/spieler/798043,29/10/2004 (21),Gol International,193,Germany,,Defender - Left-Back,left,1.FC Union Berlin,ok
391780,Derrick Köhn,https://www.transfermarkt.com/derrick-kohn/profil/spieler/391780,04/02/1999 (27),EMG Mundial,180,"Ghana
  Germany",,Defender - Left-Back,left,1.FC Union Berlin,ok
1027870,Andrik Markgraf,https://www.transfermarkt.com/andrik-markgraf/profil/spieler/1027870,07/03/2006 (20),Schwarzer & ...,172,Germany,,Defender - Left-Back,left,1.FC Union Berlin,ok
362977,Josip Juranovic,https://www.transfermarkt.com/josip-juranovic/profil/spieler/362977,16/08/1995 (30),SA33,173,Croatia,,Defender - Right-Back,right,1.FC Union Berlin,ok
75921,Christopher Trimmel,https://www.transfermarkt.com/christopher-trimmel/profil/spieler/75921,24/02/1987 (39),PORT,189,Austria,,Defender - Right-Back,right,1.FC Union Berlin,ok
692737,Aljoscha Kemlein,https://www.transfermarkt.com/aljoscha-kemlein/profil/spieler/692737,02/08/2004 (21),TSAG,188,Germany,,Midfield - Defensive Midfield,right,1.FC Union Berlin,ok
124410,Rani Khedira,https://www.transfermarkt.com/rani-khedira/profil/spieler/124410,27/01/1994 (32),NGM SPORTS,189,"Tunisia
  Germany",,Midfield - Defensive Midfield,right,1.FC Union Berlin,ok
454863,András Schäfer,https://www.transfermarkt.com/andras-schafer/profil/spieler/454863,13/04/1999 (27),EM Sports Consulting,178,Hungary,,Midfield - Central Midfield,right,1.FC Union Berlin,ok
337333,Alex Král,https://www.transfermarkt.com/alex-kral/profil/spieler/337333,19/05/1998 (28),K2K Sports ...,186,Czech Republic,,Midfield - Central Midfield,right,1.FC Union Berlin,ok
177779,Janik Haberer,https://www.transfermarkt.com/janik-haberer/profil/spieler/177779,02/04/1994 (32),peak,187,Germany,,Midfield - Central Midfield,right,1.FC Union Berlin,ok
270393,Robert Skov,https://www.transfermarkt.com/robert-skov/profil/spieler/270393,20/05/1996 (30),Elite Sports ...,185,Denmark,,Midfield - Left Midfield,left,1.FC Union Berlin,ok
297583,Woo-yeong Jeong,https://www.transfermarkt.com/woo-yeong-jeong/profil/spieler/297583,20/09/1999 (26),Apertura Sports GmbH,179,"Korea, South",,Midfield - Attacking Midfield,right,1.FC Union Berlin,ok
519872,Livan Burcu,https://www.transfermarkt.com/livan-burcu/profil/spieler/519872,28/09/2004 (21),EMG Mundial,180,"Türkiye
  Germany",,Attack - Left Winger,right,1.FC Union Berlin,ok
745075,David Preu,https://www.transfermarkt.com/david-preu/profil/spieler/745075,26/10/2004 (21),ROOF,172,Germany,,Attack - Left Winger,right,1.FC Union Berlin,ok
1035765,Ilyas Ansah,https://www.transfermarkt.com/ilyas-ansah/profil/spieler/1035765,08/11/2004 (21),HCM Sports ...,197,"Germany
  Ghana",,Attack - Centre-Forward,right,1.FC Union Berlin,ok
583699,Andrej Ilic,https://www.transfermarkt.com/andrej-ilic/profil/spieler/583699,03/04/2000 (26),Global Soccer,189,Serbia,,Attack - Centre-Forward,right,1.FC Union Berlin,ok
341317,Oliver Burke,https://www.transfermarkt.com/oliver-burke/profil/spieler/341317,07/04/1997 (29),THE·TEAM,188,Scotland,,Attack - Centre-Forward,right,1.FC Union Berlin,ok
287920,Tim Skarke,https://www.transfermarkt.com/tim-skarke/profil/spieler/287920,07/09/1996 (29),Sports360 GmbH,181,Germany,,Attack - Centre-Forward,right,1.FC Union Berlin,ok
1045446,Dmytro Bogdanov,https://www.transfermarkt.com/dmytro-bogdanov/profil/spieler/1045446,06/03/2007 (19),LIEBERAM.GROUP,188,Ukraine,,Attack - Centre-Forward,right,1.FC Union Berlin,ok
84938,Timo Horn,https://www.transfermarkt.com/timo-horn/profil/spieler/84938,12/05/1993 (33),Sports360 GmbH,192,Germany,,Goalkeeper,left,VfL Bochum,ok
348778,Niclas Thiede,https://www.transfermarkt.com/niclas-thiede/profil/spieler/348778,14/04/1999 (27),CORESPORT,186,Germany,,Goalkeeper,both,VfL Bochum,ok
930004,Hugo Rölleke,https://www.transfermarkt.com/hugo-rolleke/profil/spieler/930004,06/05/2005 (21),THE·TEAM,204,Germany,,Goalkeeper,,VfL Bochum II (#1),ok
343959,Erhan Masovic,https://www.transfermarkt.com/erhan-masovic/profil/spieler/343959,22/11/1998 (27),CAA Base Ltd,189,Serbia,,Defender - Centre-Back,both,VfL Bochum,ok
337031,Philipp Strompf,https://www.transfermarkt.com/philipp-strompf/profil/spieler/337031,23/04/1998 (28),CAA Stellar,194,Germany,,Defender - Centre-Back,left,VfL Bochum,ok
265209,Noah Loosli,https://www.transfermarkt.com/noah-loosli/profil/spieler/265209,23/01/1997 (29),Footuro AG,186,Switzerland,,Defender - Centre-Back,right,VfL Bochum,ok
84435,Kevin Vogt,https://www.transfermarkt.com/kevin-vogt/profil/spieler/84435,23/09/1991 (34),ROOF,194,Germany,,Defender - Centre-Back,right,VfL Bochum,ok
912431,Daniel Hülsenbusch,https://www.transfermarkt.com/daniel-hulsenbusch/profil/spieler/912431,18/01/2005 (21),ROOF Talents,196,Germany,,Defender - Centre-Back,right,VfL Bochum II (#4),ok
196793,Maximilian Wittek,https://www.transfermarkt.com/maximilian-wittek/profil/spieler/196793,21/08/1995 (30),Sports360 GmbH,173,Germany,,Defender - Left-Back,left,VfL Bochum,ok
893930,Mikkel Rakneberg,https://www.transfermarkt.com/mikkel-rakneberg/profil/spieler/893930,28/02/2002 (24),Tempo Sports Group,187,Norway,,Defender - Left-Back,left,VfL Bochum,ok
1056989,Darnell Keumo,https://www.transfermarkt.com/darnell-keumo/profil/spieler/1056989,01/10/2007 (18),THE·TEAM,172,"Germany
  Cameroon",,Defender - Left-Back,left,VfL Bochum U19 (#3),ok
786822,Leandro Morgalla,https://www.transfermarkt.com/leandro-morgalla/profil/spieler/786822,13/09/2004 (21),CN Sports,186,Germany,,Defender - Right-Back,right,VfL Bochum,ok
400542,Oliver Olsen,https://www.transfermarkt.com/oliver-olsen/profil/spieler/400542,13/08/2000 (25),BTAM,190,Denmark,,Defender - Right-Back,both,VfL Bochum,ok
1058515,Kacper Koscierski,https://www.transfermarkt.com/kacper-koscierski/profil/spieler/1058515,23/06/2007 (18),THE·TEAM,179,"Germany
  Poland",,Defender - Right-Back,right,VfL Bochum U19 (#2),ok
1047136,Cajetan Lenz,https://www.transfermarkt.com/cajetan-lenz/profil/spieler/1047136,16/06/2006 (19),NACR-Sports,190,"Germany
  Switzerland",,Midfield - Defensive Midfield,,VfL Bochum,ok
119044,Marcel Sobottka,https://www.transfermarkt.com/marcel-sobottka/profil/spieler/119044,25/04/1994 (32),Sportify Solution,185,Germany,,Midfield - Defensive Midfield,right,VfL Bochum,ok
884810,Kjell Wätjen,https://www.transfermarkt.com/kjell-watjen/profil/spieler/884810,16/02/2006 (20),CAA Stellar,184,Germany,,Midfield - Central Midfield,right,VfL Bochum,ok
796221,Mats Pannewig,https://www.transfermarkt.com/mats-pannewig/profil/spieler/796221,28/10/2004 (21),CN Sports,195,Germany,,Midfield - Central Midfield,,VfL Bochum,ok
204047,Matus Bero,https://www.transfermarkt.com/matus-bero/profil/spieler/204047,06/09/1995 (30),Stars & Friends,181,Slovakia,,Midfield - Central Midfield,right,VfL Bochum,ok
1182563,Moritz Göttlicher,https://www.transfermarkt.com/moritz-gottlicher/profil/spieler/1182563,21/04/2008 (18),WOLFS,184,Germany,,Midfield - Central Midfield,right,VfL Bochum,ok
295060,Koji Miyoshi,https://www.transfermarkt.com/koji-miyoshi/profil/spieler/295060,26/03/1997 (29),InterLex Sport,167,Japan,,Midfield - Right Midfield,left,VfL Bochum,ok
333464,Romario Rösch,https://www.transfermarkt.com/romario-rosch/profil/spieler/333464,01/07/1999 (26),Haspel ...,182,Germany,,Midfield - Left Midfield,both,VfL Bochum,ok
929943,Francis Onyeka,https://www.transfermarkt.com/francis-onyeka/profil/spieler/929943,29/04/2007 (19),Diamondacademy,186,"Germany
  Nigeria",,Midfield - Attacking Midfield,left,VfL Bochum,ok
316575,Moritz-Broni Kwarteng,https://www.transfermarkt.com/moritz-broni-kwarteng/profil/spieler/316575,28/04/1998 (28),L’ARC Management,175,"Germany
  Ghana",,Midfield - Attacking Midfield,both,VfL Bochum,ok
190289,Gerrit Holtmann,https://www.transfermarkt.com/gerrit-holtmann/profil/spieler/190289,25/03/1995 (31),Sports360 GmbH,185,"Philippines
  Germany",,Attack - Left Winger,left,VfL Bochum,ok
897402,Farid Alfa-Ruprecht,https://www.transfermarkt.com/farid-alfa-ruprecht/profil/spieler/897402,28/03/2006 (20),CN Sports,181,"Germany
  Ghana",,Attack - Right Winger,right,VfL Bochum,ok
953135,Callum Marshall,https://www.transfermarkt.com/callum-marshall/profil/spieler/953135,28/11/2004 (21),Unique Sports Group,172,Northern Ireland,,Attack - Centre-Forward,left,VfL Bochum,ok
484888,Ibrahim Sissoko,https://www.transfermarkt.com/ibrahim-sissoko/profil/spieler/484888,27/11/1995 (30),Sport Cover,192,"Mali
  France",,Attack - Centre-Forward,right,VfL Bochum,ok
119037,Philipp Hofmann,https://www.transfermarkt.com/philipp-hofmann/profil/spieler/119037,30/03/1993 (33),ROOF,195,Germany,,Attack - Centre-Forward,left,VfL Bochum,ok
93651,Marcel Schuhen,https://www.transfermarkt.com/marcel-schuhen/profil/spieler/93651,13/01/1993 (33),VIDA Sports GmbH,188,Germany,,Goalkeeper,right,SV Darmstadt 98,ok
146693,Alexander Brunst,https://www.transfermarkt.com/alexander-brunst/profil/spieler/146693,07/07/1995 (30),extratime GmbH,195,Germany,,Goalkeeper,right,SV Darmstadt 98,ok
1008242,Benedikt Börner,https://www.transfermarkt.com/benedikt-borner/profil/spieler/1008242,10/04/2006 (20),neblung ...,187,Germany,,Goalkeeper,right,SV Darmstadt 98,ok
391742,Patric Pfeiffer,https://www.transfermarkt.com/patric-pfeiffer/profil/spieler/391742,20/08/1999 (26),JPA,196,"Ghana
  Germany",,Defender - Centre-Back,right,SV Darmstadt 98,ok
433388,Matej Maglica,https://www.transfermarkt.com/matej-maglica/profil/spieler/433388,25/09/1998 (27),AKA Global GmbH,198,Croatia,,Defender - Centre-Back,left,SV Darmstadt 98,ok
398851,Aleksandar Vukotic,https://www.transfermarkt.com/aleksandar-vukotic/profil/spieler/398851,22/07/1995 (30),VPA SPORTS ...,200,"Serbia
  Bosnia-Herzegovina",,Defender - Centre-Back,left,SV Darmstadt 98,ok
821066,Grayson Dettoni,https://www.transfermarkt.com/grayson-dettoni/profil/spieler/821066,29/06/2005 (20),SEG,195,"United States
  Italy",,Defender - Centre-Back,right,SV Darmstadt 98,ok
1131113,Max Pfister,https://www.transfermarkt.com/max-pfister/profil/spieler/1131113,03/04/2007 (19),Sports360 GmbH,193,Germany,,Defender - Centre-Back,right,SV Darmstadt 98 II (#48),ok
243878,Raoul Petretta,https://www.transfermarkt.com/raoul-petretta/profil/spieler/243878,24/03/1997 (29),Relatives,176,Italy,,Defender - Left-Back,left,SV Darmstadt 98,ok
54846,Fabian Holland,https://www.transfermarkt.com/fabian-holland/profil/spieler/54846,11/07/1990 (35),,172,Germany,,Defender - Left-Back,left,SV Darmstadt 98,ok
1033928,Tim Arnold,https://www.transfermarkt.com/tim-arnold/profil/spieler/1033928,29/07/2006 (19),NOACK SPORTS GmbH,183,Germany,,Defender - Left-Back,left,SV Darmstadt 98 II (#46),ok
523972,Sergio López,https://www.transfermarkt.com/sergio-lopez/profil/spieler/523972,08/04/1999 (27),Footfeel ISM,179,"Spain
  Germany",,Defender - Right-Back,right,SV Darmstadt 98,ok
237162,Matthias Bader,https://www.transfermarkt.com/matthias-bader/profil/spieler/237162,17/06/1997 (28),Sports360 GmbH,176,Germany,,Defender - Right-Back,right,SV Darmstadt 98,ok
627533,Hiroki Akiyama,https://www.transfermarkt.com/hiroki-akiyama/profil/spieler/627533,09/12/2000 (25),UDN SPORTS,176,Japan,,Midfield - Defensive Midfield,right,SV Darmstadt 98,ok
332624,Kai Klefisch,https://www.transfermarkt.com/kai-klefisch/profil/spieler/332624,03/12/1999 (26),Sports360 GmbH,190,Germany,,Midfield - Defensive Midfield,right,SV Darmstadt 98,ok
275249,Niklas Schmidt,https://www.transfermarkt.com/niklas-schmidt/profil/spieler/275249,01/03/1998 (28),teamplayer ...,184,Germany,,Midfield - Central Midfield,both,SV Darmstadt 98,ok
405689,Merveille Papela,https://www.transfermarkt.com/merveille-papela/profil/spieler/405689,18/01/2001 (25),AVENT SPORTS ...,174,Germany,,Midfield - Central Midfield,right,SV Darmstadt 98,ok
349433,Fabian Nürnberger,https://www.transfermarkt.com/fabian-nurnberger/profil/spieler/349433,28/07/1999 (26),peak,181,"Bulgaria
  Germany",,Midfield - Left Midfield,left,SV Darmstadt 98,ok
279009,Marco Richter,https://www.transfermarkt.com/marco-richter/profil/spieler/279009,24/11/1997 (28),EMG Mundial,176,Germany,,Midfield - Attacking Midfield,right,SV Darmstadt 98,ok
339057,Luca Marseiler,https://www.transfermarkt.com/luca-marseiler/profil/spieler/339057,18/02/1997 (29),CAA Base Ltd,176,"Germany
  Italy",,Midfield - Attacking Midfield,both,SV Darmstadt 98,ok
957535,Yosuke Furukawa,https://www.transfermarkt.com/yosuke-furukawa/profil/spieler/957535,16/07/2003 (22),HEROE,174,Japan,,Attack - Left Winger,right,SV Darmstadt 98,ok
322073,Isac Lidberg,https://www.transfermarkt.com/isac-lidberg/profil/spieler/322073,08/09/1998 (27),HCM Sports ...,187,Sweden,,Attack - Centre-Forward,right,SV Darmstadt 98,ok
388160,Fraser Hornby,https://www.transfermarkt.com/fraser-hornby/profil/spieler/388160,13/09/1999 (26),Quantum Sport,195,"Scotland
  England",,Attack - Centre-Forward,right,SV Darmstadt 98,ok
853491,Killian Corredor,https://www.transfermarkt.com/killian-corredor/profil/spieler/853491,04/11/2000 (25),One Team Football,182,France,,Attack - Centre-Forward,right,SV Darmstadt 98,ok
535551,Bartosz Bialek,https://www.transfermarkt.com/bartosz-bialek/profil/spieler/535551,11/11/2001 (24),BMG-SPORT,191,Poland,,Attack - Centre-Forward,right,SV Darmstadt 98,ok
528856,Fynn Lakenmacher,https://www.transfermarkt.com/fynn-lakenmacher/profil/spieler/528856,10/05/2000 (26),think forward,188,Germany,,Attack - Centre-Forward,right,SV Darmstadt 98,ok
385240,Serhat-Semih Güler,https://www.transfermarkt.com/serhat-semih-guler/profil/spieler/385240,12/07/1997 (28),KL Sportsbase,181,"Germany
  Türkiye",,Attack - Centre-Forward,both,SV Darmstadt 98,ok
448705,Diant Ramaj,https://www.transfermarkt.com/diant-ramaj/profil/spieler/448705,19/09/2001 (24),BMS Sportconsulting ...,189,"Germany
  Kosovo",,Goalkeeper,right,1.FC Heidenheim 1846,ok
806948,Frank Feller,https://www.transfermarkt.com/frank-feller/profil/spieler/806948,07/01/2004 (22),SoccerQ GmbH,183,Germany,,Goalkeeper,right,1.FC Heidenheim 1846,ok
519035,Paul Tschernuth,https://www.transfermarkt.com/paul-tschernuth/profil/spieler/519035,20/01/2002 (24),B360 Sports,186,Austria,,Goalkeeper,left,1.FC Heidenheim 1846,ok
133731,Patrick Mainka,https://www.transfermarkt.com/patrick-mainka/profil/spieler/133731,06/11/1994 (31),Stuckmann Consulting,194,Germany,,Defender - Centre-Back,right,1.FC Heidenheim 1846,ok
337092,Tim Siersleben,https://www.transfermarkt.com/tim-siersleben/profil/spieler/337092,09/03/2000 (26),Ballarbeit,187,Germany,,Defender - Centre-Back,left,1.FC Heidenheim 1846,ok
227084,Benedikt Gimber,https://www.transfermarkt.com/benedikt-gimber/profil/spieler/227084,19/02/1997 (29),Haspel ...,187,Germany,,Defender - Centre-Back,left,1.FC Heidenheim 1846,ok
921431,Adam Kölle,https://www.transfermarkt.com/adam-kolle/profil/spieler/921431,28/04/2006 (20),Haspel ...,195,Germany,,Defender - Centre-Back,right,1.FC Heidenheim 1846,ok
829838,Hennes Behrens,https://www.transfermarkt.com/hennes-behrens/profil/spieler/829838,19/01/2005 (21),Gersh,175,Germany,,Defender - Left-Back,right,1.FC Heidenheim 1846,ok
192169,Jonas Föhrenbach,https://www.transfermarkt.com/jonas-fohrenbach/profil/spieler/192169,26/01/1996 (30),peak,184,Germany,,Defender - Left-Back,left,1.FC Heidenheim 1846,ok
107219,Leart Paçarada,https://www.transfermarkt.com/leart-pacarada/profil/spieler/107219,08/10/1994 (31),SBE Management AG,184,"Kosovo
  Germany",,Defender - Left-Back,left,1.FC Heidenheim 1846,ok
507345,Leonidas Stergiou,https://www.transfermarkt.com/leonidas-stergiou/profil/spieler/507345,03/03/2002 (24),Gersh,181,"Switzerland
  Greece",,Defender - Right-Back,right,1.FC Heidenheim 1846,ok
388294,Omar Traoré,https://www.transfermarkt.com/omar-traore/profil/spieler/388294,04/02/1998 (28),Unique Sports Group,187,"Germany
  Togo",,Defender - Right-Back,right,1.FC Heidenheim 1846,ok
117478,Marnon Busch,https://www.transfermarkt.com/marnon-busch/profil/spieler/117478,08/12/1994 (31),H.S.P. ...,182,Germany,,Defender - Right-Back,right,1.FC Heidenheim 1846,ok
251302,Niklas Dorsch,https://www.transfermarkt.com/niklas-dorsch/profil/spieler/251302,15/01/1998 (28),CN Sports,178,Germany,,Midfield - Defensive Midfield,right,1.FC Heidenheim 1846,ok
530173,Julian Niehues,https://www.transfermarkt.com/julian-niehues/profil/spieler/530173,17/04/2001 (25),Teamgeist ...,195,Germany,,Midfield - Defensive Midfield,right,1.FC Heidenheim 1846,ok
581357,Jan Schöppner,https://www.transfermarkt.com/jan-schoppner/profil/spieler/581357,12/06/1999 (26),KL Sportsbase,190,Germany,,Midfield - Central Midfield,right,1.FC Heidenheim 1846,ok
809498,Luca Kerber,https://www.transfermarkt.com/luca-kerber/profil/spieler/809498,10/03/2002 (24),Soccer and more,184,Germany,,Midfield - Central Midfield,right,1.FC Heidenheim 1846,ok
1052350,Nick Rothweiler,https://www.transfermarkt.com/nick-rothweiler/profil/spieler/1052350,16/06/2006 (19),FSB – ...,190,Germany,,Midfield - Central Midfield,left,1.FC Heidenheim 1846,ok
744728,Arijon Ibrahimovic,https://www.transfermarkt.com/arijon-ibrahimovic/profil/spieler/744728,11/12/2005 (20),Rummenigge Sport ...,178,"Germany
  Kosovo",,Midfield - Attacking Midfield,right,1.FC Heidenheim 1846,ok
273669,Adrian Beck,https://www.transfermarkt.com/adrian-beck/profil/spieler/273669,09/06/1997 (28),Teamgeist ...,186,Germany,,Midfield - Attacking Midfield,right,1.FC Heidenheim 1846,ok
283497,Mathias Honsak,https://www.transfermarkt.com/mathias-honsak/profil/spieler/283497,20/12/1996 (29),HAGMAYR ...,188,Austria,,Attack - Left Winger,left,1.FC Heidenheim 1846,ok
1153628,Yannik Wagner,https://www.transfermarkt.com/yannik-wagner/profil/spieler/1153628,09/05/2007 (19),We'RR,182,Germany,,Attack - Left Winger,left,1.FC Heidenheim 1846,ok
645774,Eren Dinkçi,https://www.transfermarkt.com/eren-dinkci/profil/spieler/645774,13/12/2001 (24),EMG Mundial,188,"Türkiye
  Germany",,Attack - Right Winger,right,1.FC Heidenheim 1846,ok
530298,Christian Conteh,https://www.transfermarkt.com/christian-conteh/profil/spieler/530298,27/08/1999 (26),EMG Mundial,182,Germany,,Attack - Right Winger,right,1.FC Heidenheim 1846,ok
307183,Sirlord Conteh,https://www.transfermarkt.com/sirlord-conteh/profil/spieler/307183,09/07/1996 (29),M&M sportsManagement,178,"Germany
  Ghana",,Attack - Right Winger,right,1.FC Heidenheim 1846,ok
471055,Marvin Pieringer,https://www.transfermarkt.com/marvin-pieringer/profil/spieler/471055,04/10/1999 (26),Haspel ...,191,Germany,,Attack - Centre-Forward,right,1.FC Heidenheim 1846,ok
545332,Mikkel Kaufmann,https://www.transfermarkt.com/mikkel-kaufmann/profil/spieler/545332,03/01/2001 (25),Elite Consulting,189,Denmark,,Attack - Centre-Forward,right,1.FC Heidenheim 1846,ok
187097,Budu Zivzivadze,https://www.transfermarkt.com/budu-zivzivadze/profil/spieler/187097,10/03/1994 (32),Bene-Sport,189,Georgia,,Attack - Centre-Forward,both,1.FC Heidenheim 1846,ok
394033,Stefan Schimmer,https://www.transfermarkt.com/stefan-schimmer/profil/spieler/394033,28/04/1994 (32),sportlobby,185,Germany,,Attack - Centre-Forward,right,1.FC Heidenheim 1846,ok
248454,Nikola Vasilj,https://www.transfermarkt.com/nikola-vasilj/profil/spieler/248454,02/12/1995 (30),Soccerfriends ...,193,"Bosnia-Herzegovina
  Croatia",,Goalkeeper,right,FC St. Pauli,ok
453742,Ben Voll,https://www.transfermarkt.com/ben-voll/profil/spieler/453742,09/12/2000 (25),Soccer and more,195,Germany,,Goalkeeper,both,FC St. Pauli,ok
527597,Simon Spari,https://www.transfermarkt.com/simon-spari/profil/spieler/527597,16/06/2002 (23),Robert Schneider,196,Austria,,Goalkeeper,,FC St. Pauli,ok
790733,Emil Gazdov,https://www.transfermarkt.com/emil-gazdov/profil/spieler/790733,11/09/2003 (22),Aspire Sports ...,194,"Canada
  Bulgaria",,Goalkeeper,right,FC St. Pauli,ok
292534,Eric Smith,https://www.transfermarkt.com/eric-smith/profil/spieler/292534,08/01/1997 (29),MD Management,192,Sweden,,Defender - Centre-Back,right,FC St. Pauli,ok
610795,Tomoya Ando,https://www.transfermarkt.com/tomoya-ando/profil/spieler/610795,10/01/1999 (27),JEB ENTERTAINMENT ...,190,Japan,,Defender - Centre-Back,right,FC St. Pauli,ok
451906,David Nemeth,https://www.transfermarkt.com/david-nemeth/profil/spieler/451906,18/03/2001 (25),Gersh,191,Austria,,Defender - Centre-Back,both,FC St. Pauli,ok
154147,Hauke Wahl,https://www.transfermarkt.com/hauke-wahl/profil/spieler/154147,15/04/1994 (32),Teamgeist ...,189,Germany,,Defender - Centre-Back,right,FC St. Pauli,ok
236966,Adam Dzwigala,https://www.transfermarkt.com/adam-dzwigala/profil/spieler/236966,25/09/1995 (30),Rechtsanwalt Dr. ...,185,Poland,,Defender - Centre-Back,right,FC St. Pauli,ok
139304,Karol Mets,https://www.transfermarkt.com/karol-mets/profil/spieler/139304,16/05/1993 (33),Signature - ISCM AG,191,Estonia,,Defender - Centre-Back,left,FC St. Pauli,ok
909860,Jannik Robatsch,https://www.transfermarkt.com/jannik-robatsch/profil/spieler/909860,28/12/2004 (21),GROW,190,Austria,,Defender - Centre-Back,left,FC St. Pauli,ok
605265,Louis Oppie,https://www.transfermarkt.com/louis-oppie/profil/spieler/605265,17/05/2002 (24),think forward,184,Germany,,Defender - Left-Back,left,FC St. Pauli,ok
